     2448.00     22005.0 2.12756E-10
     2453.00     22778.3 2.00898E-10
     2458.00     23578.7 1.90643E-10
     2463.00     24407.4 1.74749E-10
     2468.00     25265.1 1.71985E-10
     2473.00     26153.0 1.62466E-10
     2478.00     27072.0 1.50618E-10
     2483.00     28023.4 1.46378E-10
     2488.00     29008.2 1.43049E-10
     2493.00     30027.6 1.33063E-10
     2498.00     31082.8 1.22546E-10
     2503.00     32175.2 1.17656E-10
     2508.00     33305.9 1.14225E-10
     2513.00     34476.3 1.06345E-10
     2518.00     35687.9 1.05166E-10
     2523.00     36942.0 9.81917E-11
     2528.00     38240.2 9.17346E-11
     2533.00     39584.1 8.69952E-11
     2538.00     40975.2 8.28302E-11
     2543.00     42415.1 7.40244E-11
     2548.00     43905.7 7.11192E-11
     2553.00     45448.6 6.55050E-11
     2558.00     47045.8 6.48650E-11
     2563.00     48699.1 6.17260E-11
     2568.00     50410.5 5.66550E-11
     2573.00     52182.0 5.39623E-11
     2578.00     54015.8 5.13855E-11
     2583.00     55914.0 4.80569E-11
     2588.00     57879.0 4.47601E-11
     2593.00     59913.0 4.26415E-11
     2598.00     62018.4 3.81875E-11
     2603.00     64197.9 3.48778E-11
     2608.00     66453.9 3.23591E-11
     2613.00     68789.3 3.11597E-11
     2618.00     71206.7 2.75540E-11
     2623.00     73709.0 2.74435E-11
     2628.00     76299.3 2.51330E-11
     2633.00     78980.6 2.18293E-11
     2638.00     81756.2 2.09843E-11
     2643.00     84629.3 2.03010E-11
     2648.00     87603.4 1.89204E-11
     2653.00     90681.9 1.73808E-11
     2658.00     93868.7 1.64111E-11
     2663.00     97167.4 1.44856E-11
     2668.00     100582. 1.38325E-11
     2673.00     104117. 1.34472E-11
     2678.00     107776. 1.19848E-11
     2683.00     111563. 1.12579E-11
     2688.00     115484. 1.04504E-11
     2693.00     119542. 9.54294E-12
     2698.00     123743. 9.47180E-12
     2703.00     128092. 8.91391E-12
     2708.00     132593. 8.15933E-12
     2713.00     137253. 7.94172E-12
     2718.00     142076. 7.66007E-12
     2723.00     147069. 6.49823E-12
     2728.00     152237. 6.26167E-12
     2733.00     157587. 5.96363E-12
     2738.00     163125. 5.72178E-12
     2743.00     168858. 5.52708E-12
     2748.00     174792. 5.31049E-12
     2753.00     180934. 5.00015E-12
     2758.00     187293. 4.93389E-12
     2763.00     193875. 4.63345E-12
     2768.00     200688. 4.53806E-12
     2773.00     207740. 4.23598E-12
     2778.00     215041. 4.07960E-12
     2783.00     222598. 3.80048E-12
     2788.00     230420. 3.59709E-12
     2793.00     238518. 3.48802E-12
     2798.00     246900. 3.30531E-12
     2803.00     255576. 3.12206E-12
     2808.00     264558. 3.00524E-12
     2813.00     273855. 2.88008E-12
     2818.00     283479. 2.68284E-12
     2823.00     293441. 2.52175E-12
     2828.00     303753. 2.40744E-12
     2833.00     314428. 2.24588E-12
     2838.00     325477. 2.19856E-12
     2843.00     336915. 2.07768E-12
     2848.00     348755. 1.98321E-12
     2853.00     361011. 1.80623E-12
     2858.00     373698. 1.71640E-12
     2863.00     386830. 1.63057E-12
     2868.00     400425. 1.51100E-12
     2873.00     414496. 1.41135E-12
     2878.00     429063. 1.32649E-12
     2883.00     444141. 1.28248E-12
     2888.00     459749. 1.22548E-12
     2893.00     475906. 1.10782E-12
     2898.00     492630. 1.06427E-12
     2903.00     509942. 1.04049E-12
     2908.00     527862. 9.73029E-13
     2913.00     546413. 8.97945E-13
     2918.00     565615. 8.80308E-13
     2923.00     585492. 7.69586E-13
     2928.00     606067. 7.72614E-13
     2933.00     627366. 7.46900E-13
     2938.00     649413. 7.10763E-13
     2943.00     672234. 6.78597E-13
     2948.00     695858. 6.04201E-13
     2953.00     720312. 5.68057E-13
     2958.00     745625. 5.60196E-13
     2963.00     771828. 5.24197E-13
     2968.00     798952. 5.04547E-13
     2973.00     827029. 4.82171E-13
     2978.00     856092. 4.49704E-13
     2983.00     886177. 4.23080E-13
     2988.00     917320. 3.99036E-13
     2993.00     949556. 3.94128E-13
     2998.00     982926. 3.48189E-13
     3003.00 1.01747E+06 3.20708E-13
     3008.00 1.05322E+06 2.95575E-13
     3013.00 1.09024E+06 2.96768E-13
     3018.00 1.12855E+06 2.59417E-13
     3023.00 1.16821E+06 2.34566E-13
     3028.00 1.20926E+06 2.39661E-13
     3033.00 1.25176E+06 2.21554E-13
     3038.00 1.29575E+06 2.15767E-13
     3043.00 1.34128E+06 1.96871E-13
     3048.00 1.38842E+06 2.03809E-13
     3053.00 1.43721E+06 1.77911E-13
     3058.00 1.48772E+06 1.65471E-13
     3063.00 1.54000E+06 1.61529E-13
     3068.00 1.59412E+06 1.50724E-13
     3073.00 1.65014E+06 1.42458E-13
     3078.00 1.70813E+06 1.36258E-13
     3083.00 1.76816E+06 1.36411E-13
     3088.00 1.83029E+06 1.20885E-13
     3093.00 1.89461E+06 1.14965E-13
     3098.00 1.96119E+06 1.08828E-13
     3103.00 2.03012E+06 9.97634E-14
     3108.00 2.10146E+06 9.47044E-14
     3113.00 2.17531E+06 9.29699E-14
     3118.00 2.25175E+06 8.86454E-14
     3123.00 2.33088E+06 8.51156E-14
     3128.00 2.41280E+06 8.00469E-14
     3133.00 2.49759E+06 7.89963E-14
     3138.00 2.58536E+06 7.49825E-14
     3143.00 2.67621E+06 7.15832E-14
     3148.00 2.77026E+06 6.92349E-14
     3153.00 2.86761E+06 6.81590E-14
     3158.00 2.96839E+06 6.51074E-14
     3163.00 3.07270E+06 6.24491E-14
     3168.00 3.18069E+06 6.11761E-14
     3173.00 3.29246E+06 5.82784E-14
     3178.00 3.40817E+06 5.59138E-14
     3183.00 3.52794E+06 5.60492E-14
     3188.00 3.65192E+06 5.26089E-14
     3193.00 3.78025E+06 5.04529E-14
     3198.00 3.91310E+06 4.81177E-14
     3203.00 4.05061E+06 4.36970E-14
     3208.00 4.19296E+06 4.09688E-14
     3213.00 4.34031E+06 3.97821E-14
     3218.00 4.49284E+06 3.73007E-14
     3223.00 4.65073E+06 3.56842E-14
     3228.00 4.81416E+06 3.37611E-14
     3233.00 4.98334E+06 3.25361E-14
     3238.00 5.15847E+06 3.15111E-14
     3243.00 5.33975E+06 2.90155E-14
     3248.00 5.52740E+06 2.75894E-14
     3253.00 5.72164E+06 2.68111E-14
     3258.00 5.92271E+06 2.73394E-14
     3263.00 6.13085E+06 2.49259E-14
     3268.00 6.34630E+06 2.42929E-14
     3273.00 6.56932E+06 2.25778E-14
     3278.00 6.80019E+06 2.10593E-14
     3283.00 7.03916E+06 2.02701E-14
     3288.00 7.28653E+06 1.98817E-14
     3293.00 7.54259E+06 1.75705E-14
     3298.00 7.80766E+06 1.70261E-14
     3303.00 8.08203E+06 1.69283E-14
     3308.00 8.36606E+06 1.61932E-14
     3313.00 8.66006E+06 1.51030E-14
     3318.00 8.96439E+06 1.36478E-14
     3323.00 9.27942E+06 1.30790E-14
     3328.00 9.60552E+06 1.20713E-14
     3333.00 9.94308E+06 1.17208E-14
     3338.00 1.02925E+07 1.12025E-14
     3343.00 1.06542E+07 1.05114E-14
     3348.00 1.10286E+07 9.46188E-15
     3353.00 1.14162E+07 9.92262E-15
     3358.00 1.18174E+07 9.14011E-15
     3363.00 1.22327E+07 8.62802E-15
     3368.00 1.26625E+07 8.21367E-15
     3373.00 1.31075E+07 7.90776E-15
     3378.00 1.35682E+07 7.32589E-15
     3383.00 1.40450E+07 7.30527E-15
     3388.00 1.45385E+07 7.02077E-15
     3393.00 1.50495E+07 6.83957E-15
     3398.00 1.55783E+07 6.33263E-15
     3403.00 1.61258E+07 6.06003E-15
     3408.00 1.66925E+07 5.75016E-15
     3413.00 1.72791E+07 5.24263E-15
     3418.00 1.78863E+07 5.00889E-15
     3423.00 1.85149E+07 4.51167E-15
     3428.00 1.91655E+07 4.42047E-15
     3433.00 1.98390E+07 4.34950E-15
     3438.00 2.05362E+07 4.30330E-15
     3443.00 2.12579E+07 3.71310E-15
     3448.00 2.20050E+07 3.90799E-15
     3453.00 2.27783E+07 3.60723E-15
     3458.00 2.35787E+07 3.39034E-15
     3463.00 2.44074E+07 3.28844E-15
     3468.00 2.52651E+07 3.09177E-15
     3473.00 2.61530E+07 2.92207E-15
     3478.00 2.70720E+07 2.74661E-15
     3483.00 2.80234E+07 2.65621E-15
     3488.00 2.90082E+07 2.48155E-15
     3493.00 3.00276E+07 2.42623E-15
     3498.00 3.10828E+07 2.23254E-15
     3503.00 3.21752E+07 2.14293E-15
     3508.00 3.33059E+07 2.13183E-15
     3513.00 3.44763E+07 2.07076E-15
     3518.00 3.56879E+07 2.06858E-15
     3523.00 3.69420E+07 1.97580E-15
     3528.00 3.82403E+07 1.84297E-15
     3533.00 3.95841E+07 1.75792E-15
     3538.00 4.09752E+07 1.71827E-15
     3543.00 4.24151E+07 1.65780E-15
     3548.00 4.39057E+07 1.62073E-15
     3553.00 4.54486E+07 1.52497E-15
     3558.00 4.70458E+07 1.47541E-15
     3563.00 4.86991E+07 1.45380E-15
     3568.00 5.04105E+07 1.36914E-15
     3573.00 5.21820E+07 1.31898E-15
     3578.00 5.40158E+07 1.27279E-15
     3583.00 5.59140E+07 1.21649E-15
     3588.00 5.78790E+07 1.16653E-15
     3593.00 5.99130E+07 1.15225E-15
     3598.00 6.20184E+07 1.09218E-15
     3603.00 6.41979E+07 1.09595E-15
     3608.00 6.64539E+07 1.02715E-15
     3613.00 6.87893E+07 1.00614E-15
     3618.00 7.12067E+07 9.71842E-16
     3623.00 7.37090E+07 9.24062E-16
     3628.00 7.62993E+07 8.79852E-16
     3633.00 7.89807E+07 8.56854E-16
     3638.00 8.17562E+07 8.06894E-16
     3643.00 8.46293E+07 7.85879E-16
     3648.00 8.76034E+07 7.62089E-16
     3653.00 9.06819E+07 7.26007E-16
     3658.00 9.38687E+07 7.21843E-16
     3663.00 9.71674E+07 6.78624E-16
     3668.00 1.00582E+08 6.60583E-16
     3673.00 1.04117E+08 6.43136E-16
     3678.00 1.07776E+08 5.85246E-16
     3683.00 1.11563E+08 5.61852E-16
     3688.00 1.15484E+08 5.53525E-16
     3693.00 1.19542E+08 5.14866E-16
     3698.00 1.23743E+08 4.89291E-16
     3703.00 1.28092E+08 4.79577E-16
     3708.00 1.32593E+08 4.69664E-16
     3713.00 1.37253E+08 4.39926E-16
     3718.00 1.42076E+08 4.22083E-16
     3723.00 1.47069E+08 3.97896E-16
     3728.00 1.52237E+08 4.08602E-16
